,reference_date,moneyness,tenor,implied_vol
14,2024-05-23,1.2,360D,0.203627
15,2024-05-23,0.8,720D,0.242639
16,2024-05-23,0.9,720D,0.228104
17,2024-05-23,1.0,720D,0.207866
18,2024-05-23,1.1,720D,0.201266
19,2024-05-23,1.2,720D,0.208012
0,2024-05-24,0.8,90D,0.288967
1,2024-05-24,0.9,90D,0.231197
2,2024-05-24,1.0,90D,0.199315
3,2024-05-24,1.1,90D,0.20102699999999998
4,2024-05-24,1.2,90D,0.24868400000000002
5,2024-05-24,0.8,180D,0.24428799999999998
6,2024-05-24,0.9,180D,0.198974
7,2024-05-24,1.0,180D,0.19840599999999997
8,2024-05-24,1.1,180D,0.202262
9,2024-05-24,1.2,180D,0.24465299999999998
10,2024-05-24,0.8,360D,0.224773
11,2024-05-24,0.9,360D,0.192075
12,2024-05-24,1.0,360D,0.217481
13,2024-05-24,1.1,360D,0.213279
14,2024-05-24,1.2,360D,0.213588
15,2024-05-24,0.8,720D,0.214592
16,2024-05-24,0.9,720D,0.191344
17,2024-05-24,1.0,720D,0.22120499999999998
18,2024-05-24,1.1,720D,0.230096
19,2024-05-24,1.2,720D,0.232339
0,2024-05-27,0.8,90D,0.29694400000000004
1,2024-05-27,0.9,90D,0.233397
2,2024-05-27,1.0,90D,0.20055
3,2024-05-27,1.1,90D,0.189936
4,2024-05-27,1.2,90D,0.256019
5,2024-05-27,0.8,180D,0.263249
6,2024-05-27,0.9,180D,0.228887
7,2024-05-27,1.0,180D,0.218357
8,2024-05-27,1.1,180D,0.203047
9,2024-05-27,1.2,180D,0.24665099999999998
10,2024-05-27,0.8,360D,0.249992
11,2024-05-27,0.9,360D,0.23386600000000002
12,2024-05-27,1.0,360D,0.214436
13,2024-05-27,1.1,360D,0.20833
14,2024-05-27,1.2,360D,0.20809899999999998
15,2024-05-27,0.8,720D,0.259519
16,2024-05-27,0.9,720D,0.24590199999999998
17,2024-05-27,1.0,720D,0.202302
18,2024-05-27,1.1,720D,0.197025
19,2024-05-27,1.2,720D,0.20442900000000003
0,2024-05-28,0.8,90D,0.312462
1,2024-05-28,0.9,90D,0.23335
2,2024-05-28,1.0,90D,0.19513000000000003
3,2024-05-28,1.1,90D,0.18716100000000002
4,2024-05-28,1.2,90D,0.21729700000000002
5,2024-05-28,0.8,180D,0.283563
6,2024-05-28,0.9,180D,0.231952
7,2024-05-28,1.0,180D,0.21079599999999998
8,2024-05-28,1.1,180D,0.209747
9,2024-05-28,1.2,180D,0.186306
10,2024-05-28,0.8,360D,0.253093
11,2024-05-28,0.9,360D,0.22842500000000002
12,2024-05-28,1.0,360D,0.218598
13,2024-05-28,1.1,360D,0.212789
14,2024-05-28,1.2,360D,0.21874500000000002
15,2024-05-28,0.8,720D,0.244165
16,2024-05-28,0.9,720D,0.227282
17,2024-05-28,1.0,720D,0.221545
18,2024-05-28,1.1,720D,0.206921
19,2024-05-28,1.2,720D,0.213516
0,2024-05-29,0.8,90D,0.300491
1,2024-05-29,0.9,90D,0.237815
2,2024-05-29,1.0,90D,0.204451
3,2024-05-29,1.1,90D,0.19485
4,2024-05-29,1.2,90D,0.273079
5,2024-05-29,0.8,180D,0.283609
6,2024-05-29,0.9,180D,0.236644
7,2024-05-29,1.0,180D,0.214588
8,2024-05-29,1.1,180D,0.204631
9,2024-05-29,1.2,180D,0.243987
10,2024-05-29,0.8,360D,0.251517
11,2024-05-29,0.9,360D,0.233619
12,2024-05-29,1.0,360D,0.21879300000000002
13,2024-05-29,1.1,360D,0.20969300000000002
14,2024-05-29,1.2,360D,0.213043
15,2024-05-29,0.8,720D,0.24824100000000002
16,2024-05-29,0.9,720D,0.233284
17,2024-05-29,1.0,720D,0.21272300000000002
18,2024-05-29,1.1,720D,0.205752
19,2024-05-29,1.2,720D,0.213535
0,2024-05-30,0.8,90D,0.294358
1,2024-05-30,0.9,90D,0.22436299999999998
2,2024-05-30,1.0,90D,0.197741
3,2024-05-30,1.1,90D,0.187697
4,2024-05-30,1.2,90D,0.226628
5,2024-05-30,0.8,180D,0.27486499999999997
6,2024-05-30,0.9,180D,0.225117
7,2024-05-30,1.0,180D,0.202148
8,2024-05-30,1.1,180D,0.208048
9,2024-05-30,1.2,180D,0.208386
10,2024-05-30,0.8,360D,0.245964
11,2024-05-30,0.9,360D,0.224011
12,2024-05-30,1.0,360D,0.211214
13,2024-05-30,1.1,360D,0.212377
14,2024-05-30,1.2,360D,0.216329
15,2024-05-30,0.8,720D,0.23399799999999998
16,2024-05-30,0.9,720D,0.21397200000000002
17,2024-05-30,1.0,720D,0.20624900000000002
18,2024-05-30,1.1,720D,0.21780000000000002
19,2024-05-30,1.2,720D,0.21145499999999998
0,2024-05-31,0.8,90D,0.291526
1,2024-05-31,0.9,90D,0.223609
2,2024-05-31,1.0,90D,0.205031
3,2024-05-31,1.1,90D,0.185954
4,2024-05-31,1.2,90D,0.228946
5,2024-05-31,0.8,180D,0.265343
6,2024-05-31,0.9,180D,0.228778
7,2024-05-31,1.0,180D,0.212097
8,2024-05-31,1.1,180D,0.204815
9,2024-05-31,1.2,180D,0.19335899999999998
10,2024-05-31,0.8,360D,0.243807
11,2024-05-31,0.9,360D,0.228795
12,2024-05-31,1.0,360D,0.219196
13,2024-05-31,1.1,360D,0.211761
14,2024-05-31,1.2,360D,0.20563099999999998
15,2024-05-31,0.8,720D,0.244537
16,2024-05-31,0.9,720D,0.22735499999999997
17,2024-05-31,1.0,720D,0.220582
18,2024-05-31,1.1,720D,0.20903
19,2024-05-31,1.2,720D,0.205503
0,2024-06-03,0.8,90D,0.355596
1,2024-06-03,0.9,90D,0.224578
2,2024-06-03,1.0,90D,0.201767
3,2024-06-03,1.1,90D,0.18857600000000002
4,2024-06-03,1.2,90D,0.222655
5,2024-06-03,0.8,180D,0.262726
6,2024-06-03,0.9,180D,0.22345800000000002
7,2024-06-03,1.0,180D,0.20704699999999998
8,2024-06-03,1.1,180D,0.203352
9,2024-06-03,1.2,180D,0.19873200000000002
10,2024-06-03,0.8,360D,0.24263
11,2024-06-03,0.9,360D,0.222959
12,2024-06-03,1.0,360D,0.21452300000000002
13,2024-06-03,1.1,360D,0.21072600000000002
14,2024-06-03,1.2,360D,0.207121
15,2024-06-03,0.8,720D,0.243397
16,2024-06-03,0.9,720D,0.22681300000000001
17,2024-06-03,1.0,720D,0.21786899999999998
18,2024-06-03,1.1,720D,0.20677800000000002
19,2024-06-03,1.2,720D,0.212179
0,2024-06-04,0.8,90D,0.38448
1,2024-06-04,0.9,90D,0.222123
2,2024-06-04,1.0,90D,0.208133
3,2024-06-04,1.1,90D,0.233845
4,2024-06-04,1.2,90D,0.32022100000000003
5,2024-06-04,0.8,180D,0.263916
6,2024-06-04,0.9,180D,0.22619599999999998
7,2024-06-04,1.0,180D,0.215976
8,2024-06-04,1.1,180D,0.2147
9,2024-06-04,1.2,180D,0.24171600000000001
10,2024-06-04,0.8,360D,0.243352
11,2024-06-04,0.9,360D,0.222881
12,2024-06-04,1.0,360D,0.22038799999999997
13,2024-06-04,1.1,360D,0.21465900000000002
14,2024-06-04,1.2,360D,0.209911
15,2024-06-04,0.8,720D,0.234736
16,2024-06-04,0.9,720D,0.213803
17,2024-06-04,1.0,720D,0.21745899999999999
18,2024-06-04,1.1,720D,0.217581
19,2024-06-04,1.2,720D,0.222347
0,2024-06-05,0.8,90D,0.41430900000000004
1,2024-06-05,0.9,90D,0.23251999999999998
2,2024-06-05,1.0,90D,0.205701
3,2024-06-05,1.1,90D,0.22442
4,2024-06-05,1.2,90D,0.317373
5,2024-06-05,0.8,180D,0.266994
6,2024-06-05,0.9,180D,0.23330700000000001
7,2024-06-05,1.0,180D,0.21354399999999998
8,2024-06-05,1.1,180D,0.208763
9,2024-06-05,1.2,180D,0.21936
10,2024-06-05,0.8,360D,0.24695699999999998
11,2024-06-05,0.9,360D,0.226967
12,2024-06-05,1.0,360D,0.219997
13,2024-06-05,1.1,360D,0.211357
14,2024-06-05,1.2,360D,0.21547
15,2024-06-05,0.8,720D,0.242206
16,2024-06-05,0.9,720D,0.226296
17,2024-06-05,1.0,720D,0.213246
18,2024-06-05,1.1,720D,0.21088
19,2024-06-05,1.2,720D,0.21705300000000002
0,2024-06-06,0.8,90D,0.39841099999999996
1,2024-06-06,0.9,90D,0.23719
2,2024-06-06,1.0,90D,0.19971599999999998
3,2024-06-06,1.1,90D,0.19046700000000003
4,2024-06-06,1.2,90D,0.318036
5,2024-06-06,0.8,180D,0.266413
6,2024-06-06,0.9,180D,0.22628
7,2024-06-06,1.0,180D,0.21184
8,2024-06-06,1.1,180D,0.20939699999999997
9,2024-06-06,1.2,180D,0.223459
10,2024-06-06,0.8,360D,0.24141200000000002
11,2024-06-06,0.9,360D,0.221449
12,2024-06-06,1.0,360D,0.205763
13,2024-06-06,1.1,360D,0.21221800000000002
14,2024-06-06,1.2,360D,0.209028
15,2024-06-06,0.8,720D,0.23383800000000002
16,2024-06-06,0.9,720D,0.214282
17,2024-06-06,1.0,720D,0.205547
18,2024-06-06,1.1,720D,0.21511500000000003
19,2024-06-06,1.2,720D,0.219727
0,2024-06-07,0.8,90D,0.401849
1,2024-06-07,0.9,90D,0.230647
2,2024-06-07,1.0,90D,0.20276700000000003
3,2024-06-07,1.1,90D,0.25678
4,2024-06-07,1.2,90D,0.34025500000000003
5,2024-06-07,0.8,180D,0.266945
6,2024-06-07,0.9,180D,0.226139
7,2024-06-07,1.0,180D,0.214256
8,2024-06-07,1.1,180D,0.206586
9,2024-06-07,1.2,180D,0.20139700000000002
10,2024-06-07,0.8,360D,0.240986
11,2024-06-07,0.9,360D,0.218237
12,2024-06-07,1.0,360D,0.216968
13,2024-06-07,1.1,360D,0.213552
14,2024-06-07,1.2,360D,0.21008600000000002
15,2024-06-07,0.8,720D,0.232732
16,2024-06-07,0.9,720D,0.214135
17,2024-06-07,1.0,720D,0.218298
18,2024-06-07,1.1,720D,0.21529800000000002
19,2024-06-07,1.2,720D,0.221833
0,2024-06-10,0.8,90D,0.42255000000000004
1,2024-06-10,0.9,90D,0.248719
2,2024-06-10,1.0,90D,0.21287099999999998
3,2024-06-10,1.1,90D,0.235368
4,2024-06-10,1.2,90D,0.340036
5,2024-06-10,0.8,180D,0.26990200000000003
6,2024-06-10,0.9,180D,0.228088
7,2024-06-10,1.0,180D,0.217582
8,2024-06-10,1.1,180D,0.213126
9,2024-06-10,1.2,180D,0.20152
10,2024-06-10,0.8,360D,0.24833
11,2024-06-10,0.9,360D,0.227137
12,2024-06-10,1.0,360D,0.218153
13,2024-06-10,1.1,360D,0.21512699999999998
14,2024-06-10,1.2,360D,0.21805
15,2024-06-10,0.8,720D,0.24046800000000002
16,2024-06-10,0.9,720D,0.221768
17,2024-06-10,1.0,720D,0.21392499999999998
18,2024-06-10,1.1,720D,0.214805
19,2024-06-10,1.2,720D,0.220146
0,2024-06-11,0.8,90D,0.461285
1,2024-06-11,0.9,90D,0.278889
2,2024-06-11,1.0,90D,0.220583
3,2024-06-11,1.1,90D,0.22288699999999997
4,2024-06-11,1.2,90D,0.335459
5,2024-06-11,0.8,180D,0.278739
6,2024-06-11,0.9,180D,0.245819
7,2024-06-11,1.0,180D,0.222492
8,2024-06-11,1.1,180D,0.221402
9,2024-06-11,1.2,180D,0.222408
10,2024-06-11,0.8,360D,0.25317799999999996
11,2024-06-11,0.9,360D,0.23372199999999999
12,2024-06-11,1.0,360D,0.22119
13,2024-06-11,1.1,360D,0.21615600000000001
14,2024-06-11,1.2,360D,0.215138
15,2024-06-11,0.8,720D,0.24964200000000003
16,2024-06-11,0.9,720D,0.23088799999999998
17,2024-06-11,1.0,720D,0.218889
18,2024-06-11,1.1,720D,0.210538
19,2024-06-11,1.2,720D,0.218124
0,2024-06-12,0.8,90D,0.321989
1,2024-06-12,0.9,90D,0.25957
2,2024-06-12,1.0,90D,0.217576
3,2024-06-12,1.1,90D,0.20569500000000002
4,2024-06-12,1.2,90D,0.22237400000000002
5,2024-06-12,0.8,180D,0.282968
6,2024-06-12,0.9,180D,0.243976
7,2024-06-12,1.0,180D,0.224408
8,2024-06-12,1.1,180D,0.21954200000000001
9,2024-06-12,1.2,180D,0.213557
10,2024-06-12,0.8,360D,0.25526499999999996
11,2024-06-12,0.9,360D,0.23806999999999998
12,2024-06-12,1.0,360D,0.221413
13,2024-06-12,1.1,360D,0.218163
14,2024-06-12,1.2,360D,0.220413
15,2024-06-12,0.8,720D,0.25457799999999997
16,2024-06-12,0.9,720D,0.23415
17,2024-06-12,1.0,720D,0.215122
18,2024-06-12,1.1,720D,0.2091
19,2024-06-12,1.2,720D,0.215974
0,2024-06-13,0.8,90D,0.330173
1,2024-06-13,0.9,90D,0.274159
2,2024-06-13,1.0,90D,0.244001
3,2024-06-13,1.1,90D,0.232014
4,2024-06-13,1.2,90D,0.236527
5,2024-06-13,0.8,180D,0.296551
6,2024-06-13,0.9,180D,0.26425
7,2024-06-13,1.0,180D,0.240075
8,2024-06-13,1.1,180D,0.226074
9,2024-06-13,1.2,180D,0.227727
10,2024-06-13,0.8,360D,0.270631
11,2024-06-13,0.9,360D,0.249303
12,2024-06-13,1.0,360D,0.232577
13,2024-06-13,1.1,360D,0.21899999999999997
14,2024-06-13,1.2,360D,0.218921
15,2024-06-13,0.8,720D,0.262882
16,2024-06-13,0.9,720D,0.245595
17,2024-06-13,1.0,720D,0.236035
18,2024-06-13,1.1,720D,0.209739
19,2024-06-13,1.2,720D,0.21533100000000002
0,2024-06-14,0.8,90D,0.401959
1,2024-06-14,0.9,90D,0.351184
2,2024-06-14,1.0,90D,0.2923
3,2024-06-14,1.1,90D,0.272271
4,2024-06-14,1.2,90D,0.279688
5,2024-06-14,0.8,180D,0.32664000000000004
6,2024-06-14,0.9,180D,0.309842
7,2024-06-14,1.0,180D,0.275366
8,2024-06-14,1.1,180D,0.25541
9,2024-06-14,1.2,180D,0.238186
10,2024-06-14,0.8,360D,0.28406400000000004
11,2024-06-14,0.9,360D,0.268611
12,2024-06-14,1.0,360D,0.269656
13,2024-06-14,1.1,360D,0.23052499999999998
14,2024-06-14,1.2,360D,0.23474
15,2024-06-14,0.8,720D,0.303443
16,2024-06-14,0.9,720D,0.290528
17,2024-06-14,1.0,720D,0.227353
18,2024-06-14,1.1,720D,0.188304
19,2024-06-14,1.2,720D,0.194327
0,2024-06-17,0.8,90D,0.393183
1,2024-06-17,0.9,90D,0.308612
2,2024-06-17,1.0,90D,0.271993
3,2024-06-17,1.1,90D,0.268111
4,2024-06-17,1.2,90D,0.26125
5,2024-06-17,0.8,180D,0.313584
6,2024-06-17,0.9,180D,0.279619
7,2024-06-17,1.0,180D,0.257546
8,2024-06-17,1.1,180D,0.252241
9,2024-06-17,1.2,180D,0.241549
10,2024-06-17,0.8,360D,0.269768
11,2024-06-17,0.9,360D,0.25643499999999997
12,2024-06-17,1.0,360D,0.24096399999999998
13,2024-06-17,1.1,360D,0.232926
14,2024-06-17,1.2,360D,0.227753
15,2024-06-17,0.8,720D,0.254342
16,2024-06-17,0.9,720D,0.236236
17,2024-06-17,1.0,720D,0.219966
18,2024-06-17,1.1,720D,0.213843
19,2024-06-17,1.2,720D,0.21344000000000002
0,2024-06-18,0.8,90D,0.357647
1,2024-06-18,0.9,90D,0.303139
2,2024-06-18,1.0,90D,0.26074400000000003
3,2024-06-18,1.1,90D,0.24880400000000003
4,2024-06-18,1.2,90D,0.22842700000000002
5,2024-06-18,0.8,180D,0.302282
6,2024-06-18,0.9,180D,0.267351
7,2024-06-18,1.0,180D,0.24983799999999998
8,2024-06-18,1.1,180D,0.243389
9,2024-06-18,1.2,180D,0.240202
10,2024-06-18,0.8,360D,0.271206
11,2024-06-18,0.9,360D,0.253779
12,2024-06-18,1.0,360D,0.239404
13,2024-06-18,1.1,360D,0.231317
14,2024-06-18,1.2,360D,0.229265
15,2024-06-18,0.8,720D,0.24985800000000002
16,2024-06-18,0.9,720D,0.233166
17,2024-06-18,1.0,720D,0.223302
18,2024-06-18,1.1,720D,0.21080500000000002
19,2024-06-18,1.2,720D,0.211585
0,2024-06-19,0.8,90D,0.350837
1,2024-06-19,0.9,90D,0.285034
2,2024-06-19,1.0,90D,0.24947299999999997
3,2024-06-19,1.1,90D,0.235394
4,2024-06-19,1.2,90D,0.21652100000000002
5,2024-06-19,0.8,180D,0.290048
6,2024-06-19,0.9,180D,0.250978
7,2024-06-19,1.0,180D,0.24125800000000003
8,2024-06-19,1.1,180D,0.22997
9,2024-06-19,1.2,180D,0.23558900000000002
10,2024-06-19,0.8,360D,0.263306
11,2024-06-19,0.9,360D,0.239984
12,2024-06-19,1.0,360D,0.23106200000000002
13,2024-06-19,1.1,360D,0.224133
14,2024-06-19,1.2,360D,0.222198
15,2024-06-19,0.8,720D,0.24405100000000002
16,2024-06-19,0.9,720D,0.226789
17,2024-06-19,1.0,720D,0.21686
18,2024-06-19,1.1,720D,0.209839
19,2024-06-19,1.2,720D,0.211196
0,2024-06-20,0.8,90D,0.342633
1,2024-06-20,0.9,90D,0.282004
2,2024-06-20,1.0,90D,0.244333
3,2024-06-20,1.1,90D,0.22385000000000002
4,2024-06-20,1.2,90D,0.237163
5,2024-06-20,0.8,180D,0.29398199999999997
6,2024-06-20,0.9,180D,0.253912
7,2024-06-20,1.0,180D,0.23297299999999999
8,2024-06-20,1.1,180D,0.222724
9,2024-06-20,1.2,180D,0.21491
10,2024-06-20,0.8,360D,0.256941
11,2024-06-20,0.9,360D,0.235227
12,2024-06-20,1.0,360D,0.222203
13,2024-06-20,1.1,360D,0.21698599999999998
14,2024-06-20,1.2,360D,0.19619499999999998
15,2024-06-20,0.8,720D,0.23969300000000002
16,2024-06-20,0.9,720D,0.22345199999999998
17,2024-06-20,1.0,720D,0.21280200000000002
18,2024-06-20,1.1,720D,0.208154
19,2024-06-20,1.2,720D,0.207009
0,2024-06-21,0.8,90D,0.349431
1,2024-06-21,0.9,90D,0.27919499999999997
2,2024-06-21,1.0,90D,0.244941
3,2024-06-21,1.1,90D,0.19960999999999998
4,2024-06-21,1.2,90D,0.225227
5,2024-06-21,0.8,180D,0.300548
6,2024-06-21,0.9,180D,0.266766
7,2024-06-21,1.0,180D,0.24202500000000002
8,2024-06-21,1.1,180D,0.22730799999999998
9,2024-06-21,1.2,180D,0.182128
10,2024-06-21,0.8,360D,0.271419
11,2024-06-21,0.9,360D,0.24641400000000002
12,2024-06-21,1.0,360D,0.22183599999999998
13,2024-06-21,1.1,360D,0.21369800000000003
14,2024-06-21,1.2,360D,0.211182
15,2024-06-21,0.8,720D,0.250089
16,2024-06-21,0.9,720D,0.234128
17,2024-06-21,1.0,720D,0.220153
18,2024-06-21,1.1,720D,0.20129000000000002
19,2024-06-21,1.2,720D,0.202971
0,2024-06-24,0.8,90D,0.301947
1,2024-06-24,0.9,90D,0.267995
2,2024-06-24,1.0,90D,0.228781
3,2024-06-24,1.1,90D,0.197484
4,2024-06-24,1.2,90D,0.22809100000000002
5,2024-06-24,0.8,180D,0.28615999999999997
6,2024-06-24,0.9,180D,0.254474
7,2024-06-24,1.0,180D,0.223986
8,2024-06-24,1.1,180D,0.21000699999999997
9,2024-06-24,1.2,180D,0.198324
10,2024-06-24,0.8,360D,0.259789
11,2024-06-24,0.9,360D,0.233827
12,2024-06-24,1.0,360D,0.21901700000000002
13,2024-06-24,1.1,360D,0.213203
14,2024-06-24,1.2,360D,0.206046
15,2024-06-24,0.8,720D,0.227978
16,2024-06-24,0.9,720D,0.21881599999999998
17,2024-06-24,1.0,720D,0.219133
18,2024-06-24,1.1,720D,0.231584
19,2024-06-24,1.2,720D,0.246784
0,2024-06-25,0.8,90D,0.301757
1,2024-06-25,0.9,90D,0.267249
2,2024-06-25,1.0,90D,0.23453700000000002
3,2024-06-25,1.1,90D,0.220039
4,2024-06-25,1.2,90D,0.22409300000000001
5,2024-06-25,0.8,180D,0.28357299999999996
6,2024-06-25,0.9,180D,0.255279
7,2024-06-25,1.0,180D,0.23008800000000001
8,2024-06-25,1.1,180D,0.22721699999999997
9,2024-06-25,1.2,180D,0.213597
10,2024-06-25,0.8,360D,0.252925
11,2024-06-25,0.9,360D,0.23393999999999998
12,2024-06-25,1.0,360D,0.222663
13,2024-06-25,1.1,360D,0.219642
14,2024-06-25,1.2,360D,0.214919
15,2024-06-25,0.8,720D,0.22779
16,2024-06-25,0.9,720D,0.221199
17,2024-06-25,1.0,720D,0.21963100000000002
18,2024-06-25,1.1,720D,0.23148599999999997
19,2024-06-25,1.2,720D,0.247648
0,2024-06-26,0.8,90D,0.307587
1,2024-06-26,0.9,90D,0.272326
2,2024-06-26,1.0,90D,0.24014500000000003
3,2024-06-26,1.1,90D,0.224828
4,2024-06-26,1.2,90D,0.24536999999999998
5,2024-06-26,0.8,180D,0.287297
6,2024-06-26,0.9,180D,0.261455
7,2024-06-26,1.0,180D,0.229769
8,2024-06-26,1.1,180D,0.220599
9,2024-06-26,1.2,180D,0.199211
10,2024-06-26,0.8,360D,0.25815699999999997
11,2024-06-26,0.9,360D,0.236603
12,2024-06-26,1.0,360D,0.222408
13,2024-06-26,1.1,360D,0.217275
14,2024-06-26,1.2,360D,0.213042
15,2024-06-26,0.8,720D,0.226635
16,2024-06-26,0.9,720D,0.22080100000000003
17,2024-06-26,1.0,720D,0.21965
18,2024-06-26,1.1,720D,0.231827
19,2024-06-26,1.2,720D,0.24761299999999997
0,2024-06-27,0.8,90D,0.305383
1,2024-06-27,0.9,90D,0.276927
2,2024-06-27,1.0,90D,0.24849
3,2024-06-27,1.1,90D,0.233994
4,2024-06-27,1.2,90D,0.24888000000000002
5,2024-06-27,0.8,180D,0.293831
6,2024-06-27,0.9,180D,0.270808
7,2024-06-27,1.0,180D,0.247311
8,2024-06-27,1.1,180D,0.22754000000000002
9,2024-06-27,1.2,180D,0.21278199999999997
10,2024-06-27,0.8,360D,0.274851
11,2024-06-27,0.9,360D,0.259065
12,2024-06-27,1.0,360D,0.22613
13,2024-06-27,1.1,360D,0.202016
14,2024-06-27,1.2,360D,0.206896
15,2024-06-27,0.8,720D,0.255729
16,2024-06-27,0.9,720D,0.255148
17,2024-06-27,1.0,720D,0.217941
18,2024-06-27,1.1,720D,0.211219
19,2024-06-27,1.2,720D,0.23172
0,2024-06-28,0.8,90D,0.338984
1,2024-06-28,0.9,90D,0.284144
2,2024-06-28,1.0,90D,0.24500699999999997
3,2024-06-28,1.1,90D,0.220808
4,2024-06-28,1.2,90D,0.233094
5,2024-06-28,0.8,180D,0.295373
6,2024-06-28,0.9,180D,0.252202
7,2024-06-28,1.0,180D,0.23400200000000002
8,2024-06-28,1.1,180D,0.232336
9,2024-06-28,1.2,180D,0.196553
10,2024-06-28,0.8,360D,0.256159
11,2024-06-28,0.9,360D,0.230851
12,2024-06-28,1.0,360D,0.22438300000000003
13,2024-06-28,1.1,360D,0.221547
14,2024-06-28,1.2,360D,0.212738
15,2024-06-28,0.8,720D,0.243211
16,2024-06-28,0.9,720D,0.23782699999999998
17,2024-06-28,1.0,720D,0.221711
18,2024-06-28,1.1,720D,0.225612
19,2024-06-28,1.2,720D,0.24424700000000002
0,2024-07-01,0.8,90D,0.309787
1,2024-07-01,0.9,90D,0.280464
2,2024-07-01,1.0,90D,0.234721
3,2024-07-01,1.1,90D,0.19680299999999998
4,2024-07-01,1.2,90D,0.240233
5,2024-07-01,0.8,180D,0.307332
6,2024-07-01,0.9,180D,0.26698
7,2024-07-01,1.0,180D,0.218138
8,2024-07-01,1.1,180D,0.224356
9,2024-07-01,1.2,180D,0.19197
10,2024-07-01,0.8,360D,0.275761
11,2024-07-01,0.9,360D,0.248118
12,2024-07-01,1.0,360D,0.229615
13,2024-07-01,1.1,360D,0.235938
14,2024-07-01,1.2,360D,0.220157
15,2024-07-01,0.8,720D,0.251637
16,2024-07-01,0.9,720D,0.243996
17,2024-07-01,1.0,720D,0.241643
18,2024-07-01,1.1,720D,0.25441800000000003
19,2024-07-01,1.2,720D,0.267994
0,2024-07-02,0.8,90D,0.309563
1,2024-07-02,0.9,90D,0.26023599999999997
2,2024-07-02,1.0,90D,0.231255
3,2024-07-02,1.1,90D,0.223912
4,2024-07-02,1.2,90D,0.248484
5,2024-07-02,0.8,180D,0.28225100000000003
6,2024-07-02,0.9,180D,0.249498
7,2024-07-02,1.0,180D,0.226336
8,2024-07-02,1.1,180D,0.22619599999999998
9,2024-07-02,1.2,180D,0.22098099999999998
10,2024-07-02,0.8,360D,0.249546
11,2024-07-02,0.9,360D,0.23017800000000002
12,2024-07-02,1.0,360D,0.222635
13,2024-07-02,1.1,360D,0.221892
14,2024-07-02,1.2,360D,0.22004400000000002
15,2024-07-02,0.8,720D,0.234083
16,2024-07-02,0.9,720D,0.22731300000000002
17,2024-07-02,1.0,720D,0.21637
18,2024-07-02,1.1,720D,0.227732
19,2024-07-02,1.2,720D,0.244323
0,2024-07-03,0.8,90D,0.29807
1,2024-07-03,0.9,90D,0.256612
2,2024-07-03,1.0,90D,0.221722
3,2024-07-03,1.1,90D,0.207452
4,2024-07-03,1.2,90D,0.2452
5,2024-07-03,0.8,180D,0.28650400000000004
6,2024-07-03,0.9,180D,0.250754
7,2024-07-03,1.0,180D,0.217954
8,2024-07-03,1.1,180D,0.212486
9,2024-07-03,1.2,180D,0.19435300000000003
10,2024-07-03,0.8,360D,0.253276
11,2024-07-03,0.9,360D,0.230844
12,2024-07-03,1.0,360D,0.21475100000000003
13,2024-07-03,1.1,360D,0.21410099999999999
14,2024-07-03,1.2,360D,0.210869
15,2024-07-03,0.8,720D,0.225746
16,2024-07-03,0.9,720D,0.218455
17,2024-07-03,1.0,720D,0.213427
18,2024-07-03,1.1,720D,0.227937
19,2024-07-03,1.2,720D,0.24414100000000002
0,2024-07-04,0.8,90D,0.299114
1,2024-07-04,0.9,90D,0.24962099999999998
2,2024-07-04,1.0,90D,0.217254
3,2024-07-04,1.1,90D,0.192254
4,2024-07-04,1.2,90D,0.222319
5,2024-07-04,0.8,180D,0.273312
6,2024-07-04,0.9,180D,0.24404800000000001
7,2024-07-04,1.0,180D,0.210426
8,2024-07-04,1.1,180D,0.20247099999999998
9,2024-07-04,1.2,180D,0.17687899999999998
10,2024-07-04,0.8,360D,0.249745
11,2024-07-04,0.9,360D,0.229427
12,2024-07-04,1.0,360D,0.20794
13,2024-07-04,1.1,360D,0.207697
14,2024-07-04,1.2,360D,0.201814
15,2024-07-04,0.8,720D,0.22267199999999998
16,2024-07-04,0.9,720D,0.216736
17,2024-07-04,1.0,720D,0.20954499999999998
18,2024-07-04,1.1,720D,0.225136
19,2024-07-04,1.2,720D,0.241932
0,2024-07-05,0.8,90D,0.277684
1,2024-07-05,0.9,90D,0.24557600000000002
2,2024-07-05,1.0,90D,0.216102
3,2024-07-05,1.1,90D,0.207314
4,2024-07-05,1.2,90D,0.226317
5,2024-07-05,0.8,180D,0.26921700000000004
6,2024-07-05,0.9,180D,0.23829999999999998
7,2024-07-05,1.0,180D,0.213112
8,2024-07-05,1.1,180D,0.20860099999999998
9,2024-07-05,1.2,180D,0.183935
10,2024-07-05,0.8,360D,0.244422
11,2024-07-05,0.9,360D,0.224879
12,2024-07-05,1.0,360D,0.21256799999999998
13,2024-07-05,1.1,360D,0.20961300000000002
14,2024-07-05,1.2,360D,0.207858
15,2024-07-05,0.8,720D,0.225821
16,2024-07-05,0.9,720D,0.219362
17,2024-07-05,1.0,720D,0.214508
18,2024-07-05,1.1,720D,0.228521
19,2024-07-05,1.2,720D,0.24547999999999998
0,2024-07-08,0.8,90D,0.311067
1,2024-07-08,0.9,90D,0.250799
2,2024-07-08,1.0,90D,0.22177600000000003
3,2024-07-08,1.1,90D,0.19930599999999998
4,2024-07-08,1.2,90D,0.253291
5,2024-07-08,0.8,180D,0.28714300000000004
